source_file,utt_or_id,filename,text,matched_terms,mandarin,english,,,,,,,
wsc_train_audio_text.tsv.gz,cq0068075_33950_42550,cq0068075_33950_42550.wav,还是搞成了好几对的哈因为你是个外地的是个外地所以我们来今天问一下嘛美女你们和那个电话老板聊得啷个样啊,老板 美女 那个 我们 你们 你,还是搞成了好几对。因为你是外地人，所以我们今天来问一下：美女，你们和那个店老板聊得怎么样？,"It still ended up forming several pairs. Since you are from out of town, today we are asking: ladies, how did your talk with that shop owner ?",,,,,,,
wsc_train_audio_text.tsv.gz,01316553037_5f0D7_0_8760,01316553037_5f0D7_0_8760.wav,大家我是那个欢迎收看本期视频啊我们今天来到这个绵阳市的这个中心医院啊这个医院大家都晓得得,大家 这个 那个 我们 我,大家好，欢迎收看本期视频。我们今天来到绵阳市中心医院，这个医院大家都知道。,"Hello everyone, welcome to this episode. Today we came to Mianyang Central Hospital, a hospital everyone knows.",,,,,,,
wsc_train_audio_text.tsv.gz,013165449894_2UDSG_31_7680,013165449894_2UDSG_31_7680.wav,好凉快啊这个是以前有人打吵过的,这个,好凉快啊，这个是以前有人吵过架的地方。,It is so cool here. This is a place where someone had argued before.,,,,,,,
wsc_train_audio_text.tsv.gz,013165526090_UbzSd_29_8560,013165526090_UbzSd_29_8560.wav,最弱化呃最适合老年人用不行你拿去试下嘛哎呀那是名副其实的简单水儿哎,你,最弱化，最适合老年人用。不行你拿去试一下嘛。哎呀，那是名副其实的简单实用。,"It is simplified as much as possible and is most suitable for elderly people. If you are not sure, take it and try it. It is truly simple and practical.",,,,,,,
wsc_train_audio_text.tsv.gz,sc0006307_672060_675390,sc0006307_672060_675390.wav,他果道阿苏再吃一杯酒,他,他果然说道：阿苏，再吃一杯酒。,"Sure enough, he said, “Asu, have another cup of wine.”",,,,,,,
wsc_train_audio_text.tsv.gz,016000250851_W6yvA_3_7620,016000250851_W6yvA_3_7620.wav,以及为师在学术圈的高大形象防止各位一开口就暴露了自己的学术水平,自己,以及为师在学术圈的高大形象，防止各位一开口就暴露自己的学术水平。,"And it preserves my lofty image in academic circles, preventing you all from revealing your academic level as soon as you open your mouths.",,,,,,,
wsc_train_audio_text.tsv.gz,01316547436_DoOfP_46_5580,01316547436_DoOfP_46_5580.wav,我们的有机蔬菜给它切切一会儿给它炒了,我们 它,我们的有机蔬菜，把它切一切，一会儿给它炒了。,"Cut up our organic vegetables, and we will stir-fry them in a moment.",,,,,,,
wsc_train_audio_text.tsv.gz,704219242046_hoI1E_50_2060,704219242046_hoI1E_50_2060.wav,我们看下把它不要了了,我们 它,我们看一下把，它不要了。,Let’s take a look and discard it.,,,,,,,
wsc_train_audio_text.tsv.gz,013165503640_StiMX_28_5680,013165503640_StiMX_28_5680.wav,都跟到中段一天了你干啥子不轨行为呢,你,你都跟着我一整天了，是想干什么不轨的事情呢？,You have been following me around all day. What shady thing are you up to?,,,,,,,
wsc_train_audio_text.tsv.gz,013165474164_Utz9B_53_6200,013165474164_Utz9B_53_6200.wav,水都不能用水哦那个分分儿是吧哈哦分分,那个,水都不能用，那个粉粉不能用水是吧？,"You cannot even use water .Can't add water to that powder, right?",,,,,,,
wsc_train_audio_text.tsv.gz,013165445904_cd8on_8_6740,013165445904_cd8on_8_6740.wav,以茶代酒录进得我以查,我,以茶代酒，我敬你。,I will use tea instead of wine to toast you.,,,,,,,
wsc_train_audio_text.tsv.gz,704219202204_uLEbM_10_1960,704219202204_uLEbM_10_1960.wav,上面三层我们就不说了了,我们,上面三层我们就不说了。,We will not talk about the three levels above.,量词,,,,,,
wsc_train_audio_text.tsv.gz,cq0053940_11780_19880,cq0053940_11780_19880.wav,去北京对不起系统没能明白你的意思请重新把话说明白我说真去北京斤,你 我,去北京。对不起，系统没能明白你的意思，请重新把话说明白。我说，今天去北京。,"Go to Beijing. Sorry, the system did not understand you; please restate it clearly. I said, go to Beijing today.",,,,,,,
wsc_train_audio_text.tsv.gz,013165518421_H8gQr_60_6760,013165518421_H8gQr_60_6760.wav,诶嘞次我们探秘洞穴的话我就不一个人了上两次探秘洞穴大家都说我一个人,个人 大家 我们 我,这次我们探秘洞穴的话，我就不是一个人了。上两次探秘洞穴，大家都说我一个人。,"This time, when we explore the cave, I will not be alone. The last two times we explored caves, everyone said I was alone.",,,,,,,
wsc_train_audio_text.tsv.gz,01316547759_m2WZJ_20_6520,01316547759_m2WZJ_20_6520.wav,我看一下十九个咱俩,咱 我,我看一下，十九个呢。,"Let me see, It's nineteen!",,,,,,,
wsc_train_audio_text.tsv.gz,01316551078_WhZt7_14_5780,01316551078_WhZt7_14_5780.wav,空气中水分太多了在我们四川一点都不干燥特别湿润,我们,空气中水分太多了，在我们四川一点都不干燥，特别湿润。,"There is too much moisture in the air. In Sichuan, it is not dry at all; it is especially humid.",,,,,,,
wsc_train_audio_text.tsv.gz,cq00031499_69610_71730,cq00031499_69610_71730.wav,但是那个二点零t的也很猛哦啊,那个,但是那个2.0T的也很猛哦。,But that 2.0T one is also very powerful.,,,,,,,
wsc_train_audio_text.tsv.gz,013165521580_wyfrs_53_6460,013165521580_wyfrs_53_6460.wav,吃完喽要得啊我没有,我,吃完了？要得啊，我没有。,"Finished eating? All right, I have not.",,,,,,,
wsc_train_audio_text.tsv.gz,013165440217_MYVhN_9_5680,013165440217_MYVhN_9_5680.wav,你的兄弟选择帮助你说明他们信任你,兄弟 他们 你,你的兄弟选择帮助你，说明他们信任你。,"Your brothers chose to help you, which shows that they trust you.",,,,,,,
wsc_train_audio_text.tsv.gz,cq0067881_290_5750,cq0067881_290_5750.wav,大宝看房不迷茫雄赳赳气昂昂走带你们看江究房你们看江景房,你们,大宝看房不迷茫，雄赳赳、气昂昂。走，带你们看江景房。,"Dabao is not confused when house-hunting, marching forward with confidence. Come on, I’ll take you to see river-view homes.",,,,,,,
wsc_train_audio_text.tsv.gz,01316546619_fhDGR_14_6560,01316546619_fhDGR_14_6560.wav,这个开发商跟客户签订的补充协议上有这么一条无论延期交房多长时间,这个,这个开发商跟客户签订的补充协议上有这么一条：无论延期交房多长时间……,The supplementary agreement signed between this developer and the customer includes this clause: no matter how long the delivery of the home is delayed...,,,,,,,
wsc_train_audio_text.tsv.gz,013165448335_Uey3c_36_8820,013165448335_Uey3c_36_8820.wav,对我成天说也随老鼠挨着吃口,我,对，我成天说，也像老鼠挨着蹭一口吃的。,"Yes, I say it all day long: it is like a mouse edging over to sneak a bite.",,,,,,,
wsc_train_audio_text.tsv.gz,01316550440_ETi3x_36_7160,01316550440_ETi3x_36_7160.wav,我要吃个大羊肉串他在你给我买泡泡酒啊嗯你买泡泡酒,你 我 他,我要吃个大羊肉串。你给我买泡酒啊，嗯，你买泡酒。,"I want a big lamb skewer. Buy me someinfused liquor, okay? Yes, get the infused liquor.",,,,,,,
wsc_train_audio_text.tsv.gz,cq00005701_103310_106890,cq00005701_103310_106890.wav,该找哪种你心头没得数吗找个你喜欢的呀,你,该找哪种，你心里没数吗？找个你喜欢的呀。,Don’t you know what kind you should look for? Find one you like.,,,,,,,
wsc_train_audio_text.tsv.gz,013165444415_4ucOS_20_7080,013165444415_4ucOS_20_7080.wav,牛肉要扒一个回锅再放点土豆胡萝卜再烧它个十五分钟土豆扒了就可以了,它,牛肉要炖一会儿，再放点土豆和胡萝卜，再烧十五分钟；土豆耙了就可以了。,"Braise the beef for a while, then add some potatoes and carrots and cook for another fifteen minutes. Once the potatoes are soft, it is ready.",,,,,,,
wsc_train_audio_text.tsv.gz,013165450251_m2g4Z_88_7620,013165450251_m2g4Z_88_7620.wav,比较喜欢的一些爱好一些酒品那些就是那种味道真的好舒服而且那个位置还是它那些设备是做啥子的,那个 它,比较喜欢的一些爱好、一些酒品，那种味道真的很舒服。而且那个位置，还有那些设备是做什么的？,"Some of the hobbies and drinks I like have a really pleasant flavor. And that location, as well as those pieces of equipment—what are they used for?",,,,,,,
wsc_train_audio_text.tsv.gz,113_0_29750,113_0_29750.wav,在我们这里吃烤全羊二十多一只的钟薛高几十一斤的水果羊肉弄弄卤菜寿司甜品素菜通通都是免费吃天冷了我在渝北大龙山找到一个吃烤全羊的好地方他们家都是用的活的鄂尔多斯细毛羊现杀现烤那个羊可是比内蒙雪山羊还好吃的存在而且一只烤全羊不仅包含羊杂羊血羊肝连羊脑壳和羊蹄都要全部给你还有各种可以免费不限量吃的好东西连钟薛高都有二十一人吃几只雪糕都把羊纸钱吃回来了哟,他们 那个 我们 你 我,在我们这里吃烤全羊，二十多一只的钟薛高、几十一斤的水果、羊肉、卤菜、寿司、甜品、素菜通通都是免费吃。天冷了，我在渝北大龙山找到一个吃烤全羊的好地方。他们家都是用的活的鄂尔多斯细毛羊，现杀现烤。那个羊可是比内蒙雪山羊还美味的存在。而且一只烤全羊不仅包含羊杂、羊血、羊肝，连羊头和羊蹄都要全部给你。还有各种可以免费不限量吃的好东西，连钟薛高都有。一个人吃几支雪糕都把羊肉钱赚回来了。,"Here, when we eat roast whole lamb, everything is included for free: Zhong Xuegao ice cream that costs more than twenty yuan a bar, fruit that costs dozens of yuan per jin, lamb, braised dishes, sushi, desserts, and vegetables. Now that the weather is getting cold, I found a great place for roast whole lamb in Dalongshan, Yubei. They use live Ordos fine-wool sheep, slaughtered and roasted on the spot. That lamb is even tastier than Inner Mongolian snow-mountain lamb. A whole roast lamb includes not only the offal, blood, and liver, but also the head and trotters. There are all kinds of good things you can eat for free with unlimited refills, even Zhong Xuegao ice cream. If one person eats just a few bars of ice cream, they have practically earned back the cost of the lamb.",,,,,,,
wsc_train_audio_text.tsv.gz,1144_23110_27030,1144_23110_27030.wav,哎呀那个小龙虾好贵哟等会儿再给你来十份儿吗,那个 你,哎呀，那个小龙虾好贵呀。等会儿再给你来十份吗。,"Oh my, that crawfish is expensive. Should I get you another ten servings later?",,,,,,,
wsc_train_audio_text.tsv.gz,1013_0_30000,1013_0_30000.wav,如果我哪天有钱了我也想买那种三层小独栋上下楼都还有电梯可惜我没钱呐所以只有进去吃顿饭了那是一家从云阳来的私房小厨食材大多是从云阳运过来的绿色生态有机菜泰式烤片儿鱼是你在别的地方吃不到的味道因为腌制的调料是他们家独家秘制的云阳运过来的黑山羊蹄和小香猪羊蹄皮糯又有嚼劲儿香辣口味儿完全满足了重庆人的喜好小香猪吃起很糯即使是肥肉也不伤人,他们 你 我,如果哪天我有钱了，我也想买那种三层的小独栋，上下楼还自带电梯。可惜我现在没钱，所以只能进去吃顿饭了。那是一家从云阳过来的私房菜馆，食材大多是从云阳运来的绿色生态有机菜。泰式烤鱼片是你在别的地方吃不到的味道，因为腌制的调料是他们家独家秘制的。还有从云阳运来的黑山羊蹄和小香猪，羊蹄的皮软糯且有嚼劲，香辣的口味完全满足了重庆人的喜好。小香猪吃起来很软糯，即使是肥肉部分吃多了也不会觉得腻（不烧心/不反胃）。,"If I ever have money, I'd love to buy one of those three-story detached houses with its own elevator. Unfortunately, I don't have the money right now, so I can only go in for a meal. It's a private restaurant from Yunyang, and most of the ingredients are green, organic vegetables transported from Yunyang. The Thai-style grilled fish slices have a flavor you can't find anywhere else because their marinade is a secret recipe. They also have black goat trotters and miniature pigs from Yunyang. The goat trotters have soft, chewy skin, and the spicy flavor perfectly satisfies Chongqing locals' tastes. The miniature pig is very tender, and even the fatty parts aren't greasy (no heartburn/nausea).",,,,,,,
wsc_train_audio_text.tsv.gz,01316552477_FOiuJ_16_5940,01316552477_FOiuJ_16_5940.wav,父母之间亲密关系程度爱,父母,父母之间亲密关系的程度啊。,The degree of intimacy between parents.,,,,,,,
wsc_train_audio_text.tsv.gz,016000161024_SFPko_4_6700,016000161024_SFPko_4_6700.wav,分享了很多棉被给大家有很多朋友收到以后特别满意都要求佩佩再来一次第二,大家 朋友,之前分享了很多棉被给大家，很多朋友收到以后特别满意，都要求佩佩再来一次，第二……,Previously we shared many quilts with everyone. Many friends were especially satisfied after receiving them and all asked Peipei to do it again. Second...,,,,,,,
wsc_train_audio_text.tsv.gz,0131654933_73fm8_25_6480,0131654933_73fm8_25_6480.wav,呃地震对你有没有影响我们经过零八年的地震后已经不怕了已经不怕了,我们 你,地震对你有没有影响？我们经过2008年的地震后，已经不怕了。,"Did the earthquake affect you? After going through the 2008 earthquake, we are no longer afraid.",,,,,,,
wsc_train_audio_text.tsv.gz,00959004072_JnQbj_129_6660,00959004072_JnQbj_129_6660.wav,不要把银子赎来金哦或掏到银两都是官司赏你的,你,不要把银子赎成金哦，掏到的银两都是官府赏你的。,Do not exchange the silver for gold; the silver you got was all rewarded to you by the authorities.,,,,,,,
wsc_train_audio_text.tsv.gz,013165484322_IpXbA_36_8860,013165484322_IpXbA_36_8860.wav,我们多早就打了九通的二娃有点想不通我们又把酒桶扶了回来,我们,我们很早就打了九筒，二娃有点想不通，我们又把九筒摸了回来。,"We had played the nine of dots very early, and Erwa could not quite understand it; then we drew the nine of dots back again.",,,,,,,
wsc_train_audio_text.tsv.gz,cq0050587_57110_61210,cq0050587_57110_61210.wav,我都是来投车的带点盐水吗走上车,我,我都是来拖车的，带点盐水吗？走，上车。,"I am here to tow the vehicle. Did you bring some saline water? Come on, get in.",,,,,,,
wsc_train_audio_text.tsv.gz,sc0000501_969880_977460,sc0000501_969880_977460.wav,香味一短看到颜色又好看那女孩子多看两眼小伙子仗才应用照这样子给我们整两份你就卖出去了了,小伙子 我们 你,香味一出来，颜色又好看，女孩子多看两眼，小伙子就照这个样子给我们做两份，你就卖出去了。,"Once the fragrance comes out and the color looks good too, if a girl looks at it twice, the young man will make two portions for us just like this, and you will have sold it.",,,,,,,
wsc_train_audio_text.tsv.gz,cq0043124_128760_131590,cq0043124_128760_131590.wav,好不好玩他们生活的煎熬,他们,好不好玩？他们生活得很煎熬。,Is it fun or not? Their lives are very tough.,,,,,,,
wsc_train_audio_text.tsv.gz,013165441387_eaD2O_16_6200,013165441387_eaD2O_16_6200.wav,哈哈哈我愿意我愿意,我,哈哈哈，我愿意，我愿意。,"Hahaha, I do, I do.",,,,,,,
wsc_train_audio_text.tsv.gz,009590040947_Qbkmo_325_5920,009590040947_Qbkmo_325_5920.wav,他这么唱着将他的对手将我们所有人都抛在脑后了,我们 他,他这么唱着，把他的对手和我们所有人都抛在脑后了。,"Singing like that, he left his opponents and all of us far behind.",,,,,,,
wsc_train_audio_text.tsv.gz,01600027247_RwMqA_15_8180,01600027247_RwMqA_15_8180.wav,这个专业名词叫什么叫一封书另外呢就不摆整齐就随便抓这个地方叫爆花粉蒸肉啊,这个,这个专业名词叫什么？叫一封书。另外，不摆整齐，随便抓；这个地方叫爆花粉蒸肉。,"What is the technical term for this? It is called a sealed book. Also, do not arrange it neatly; just grab it casually. This part is called baohua steamed pork.",,,,,,,
wsc_train_audio_text.tsv.gz,cq0074040_0_25850,cq0074040_0_25850.wav,有约今天我们看见的房子比较大比较宽敞快车时间比较长好大家耐心看完这个房子是一个正当照相向的话正看我们滨江国际我身后就可以看到我们的滨江国际是一个五楼卧室三个卫生间两大厨房两大露台顶楼花园的大黄色我们先看到第一层的花间我们被受凉了去诊断大小的娘家个区域正南朝向的将军,大家 这个 小的 我们 娘 我,今天我们看的房子比较大，也比较宽敞，开车时间比较长。大家耐心看完。这个房子是正南朝向，正看滨江国际；我身后就可以看到滨江国际。它是一个五楼的，卧室三个，卫生间两个，大厨房两个，有大露台、顶楼花园的大户型。我们先看第一层的花园，采光不错。整个区域正南朝向。,"The house we are viewing today is relatively large and spacious, and the drive takes a bit longer, so please watch patiently. This house faces due south and looks directly toward Binjiang International; you can see Binjiang International behind me. It is a five-lfloor large unit with three bedrooms, two bathrooms, two large kitchens, with a large terrace, and a rooftop garden. Let us first look at the garden on the first level; the lighting is good, and the whole area faces due south.",,,,,,,
wsc_train_audio_text.tsv.gz,013165472631_2owSD_10_5520,013165472631_2owSD_10_5520.wav,上家八条八大糖那我九条车费,我,上家打八条、八筒，那我九条撤回。,"The player before me played the eight bamboo and eight dots, so I take back my nine bamboo.",,,,,,,
wsc_train_audio_text.tsv.gz,013165506173_osZy5_5_5980,013165506173_osZy5_5_5980.wav,我未必他们我不晓得你笑个啥子,他们 你 我,我不明白，他们，我不知道你笑什么。,"I do not, they, I do not know what you are laughing at.",,,,,,,
wsc_train_audio_text.tsv.gz,013165525026_vViOu_3_7780,013165525026_vViOu_3_7780.wav,好嘛毕竟吹了一个小时的分分你晓不晓得我唐僧有啥区别啥子唐僧取经我娶你,你 我,好嘛，毕竟吹了一个小时的风。你知不知道我和唐僧有什么区别？什么？唐僧取经，我娶你。,"All right, after all, we have been in the wind for an hour. Do you know the difference between me and The Monk? What? The Monk seeks the Scrolls, I seek your Soul.",,,,,,,
wsc_train_audio_text.tsv.gz,sc0031386_41060_50280,sc0031386_41060_50280.wav,那个阵仗感觉要不是隔着这个手机屏幕啊都要出来打一架甚至呢还造成了这南北对抗,那个 这个,那个阵仗，感觉要不是隔着手机屏幕，都要出来打一架，甚至还造成了南北对抗。,"That scene felt as if, were it not for the phone screen between them, they would have come out and fought, and it even created a north-south confrontation.",,,,,,,
wsc_train_audio_text.tsv.gz,016000236443_hr1MJ_5_6560,016000236443_hr1MJ_5_6560.wav,第二站就得往前头走我那天发了那个以后,那个 我,第二站就得往前面走。我那天发了那个以后……,"For the second stop, we have to keep moving forward. After I posted that the other day...",,,,,,,
wsc_train_audio_text.tsv.gz,013165451104_SMCac_23_6000,013165451104_SMCac_23_6000.wav,只能按那个正常的打法要打起走,那个,只能按正常的打法打下去。,We can only continue playing according to the normal strategy.,,,,,,,
wsc_train_audio_text.tsv.gz,cq00031778_188280_198490,cq00031778_188280_198490.wav,算了哈不要了要了算了算了不不不不你不参与我也帮不到啥子反正嘛加油嘛是吧好我就过去了要得要得好慢慢要得要得慢慢慢慢慢,你 我,算了，不要了。要了算了，算了。不不不，你不参与，我也帮不到什么。反正加油嘛，是吧？好，我就过去了。要得，要得，好，慢慢来。,"Forget it, I do not want it. Just take it then. No, no, no; if you do not participate, I cannot help much. Anyway, keep it up, right? Okay, I will come over. All right, all right, take it slowly.",,,,,,,
wsc_train_audio_text.tsv.gz,sc0029627_587410_593140,sc0029627_587410_593140.wav,啥子呢我心头在想不会吧又是个愚人节但是祝英台肯定不可能,我,什么呢？我心里在想，不会吧，又是愚人节？但是祝英台肯定不可能。,"What is it? I was thinking to myself, no way, is it April Fools’ Day again? But Zhu Yingtai is definitely impossible.",,,,,,,
wsc_train_audio_text.tsv.gz,sc0014892_114320_140320,sc0014892_114320_140320.wav,甜吃一口嘛别的婆娘米奇我呀黑珍珠的育儿激情而且我这个是专门买起来的哦我我不是说什么爱你专门买爱你我说我们要有点甜品甜品锤子人家不卖甜品的各人带点甜品来点儿什么这个嘛随便买的那你也是专门买那你我说我们要有点儿甜品店必须要点儿甜品哈哈一锤子人家不卖甜品的个人带点儿甜品来,各人 这个 人家 我们 个人 婆娘 你 我,甜的吃一口嘛。别的婆娘都没吃过呀，黑珍珠和芋头做的。而且我这个是专门买的。我不是说什么爱你才专门买，我说我们要有点甜品。甜品？人家不卖甜品，自己带点甜品来。这个嘛，是随便买的。那你也是专门买的。我们要有点甜品店，必须要点甜品。哈哈，甜品？人家不卖甜品，个人带点甜品来。,"Have a bite of something sweet. The other women have not eaten this, made by black pearl and taro. And I bought this specially. I am not saying I bought it specially because I love you; I said we needed some dessert. Dessert? They do not sell dessert, so bring some yourself. This was just bought casually. But you still bought it specially. I said we need some dessert, and a dessert place must have dessert. Haha, dessert? They do not sell dessert; bring your own.",,,,,,,
wsc_train_audio_text.tsv.gz,01316553405_sd63o_199_5960,01316553405_sd63o_199_5960.wav,不要追我还给我别走啊那个那个,那个 我,不要追我，还给我，别走啊。,Do not chase me. Give it back to me. Do not leave.,,,,,,,
wsc_train_audio_text.tsv.gz,009590039267_59sl6_36_7940,009590039267_59sl6_36_7940.wav,你自己还不是怕鸡我也只是怕鸡而已而你除了毛毛虫蛇,自己 你 我,你自己还不是怕鸡？我也只是怕鸡而已，而你除了毛毛虫、蛇……,"Aren’t you afraid of chickens yourself? I am only afraid of chickens, while you are afraid of caterpillars, snakes...",,,,,,,
wsc_train_audio_text.tsv.gz,01316550033_QBhy3_44_5700,01316550033_QBhy3_44_5700.wav,你这个鸡婆还穿起暖和吗,这个 你,你这个啰嗦的人，还穿得暖和吗？,"You chatterbox, are you dressed warmly enough?",,,,,,,
wsc_train_audio_text.tsv.gz,01285631574_DqJ1W_6_6900,01285631574_DqJ1W_6_6900.wav,其实就是意思就是你好傻呀这个哈的意思就是,这个 你,其实意思就是：你好傻呀。这个“哈”的意思就是……,"It actually means, “You are so silly.” The meaning of this “ha” is...",,,,,,,
wsc_train_audio_text.tsv.gz,016000218054_T0R9l_1_7180,016000218054_T0R9l_1_7180.wav,你听下看多么美丽的谎言所以说五二零它不是啥子好节日哦,它 你,你听一下，多么美丽的谎言。所以说，520不是个什么好节日。,"Listen to that—what a beautiful lie. So, 520 is not really a good holiday.",,,,,,,
wsc_train_audio_text.tsv.gz,013165495445_yOavX_9_5620,013165495445_yOavX_9_5620.wav,这个老实又扎实的哈很有安全感都有安全感,这个,这个老实又扎实，很有安全感。,"This is honest and solid, and it gives a strong sense of security.",,,,,,,
wsc_train_audio_text.tsv.gz,013165448719_oynps_6_10240,013165448719_oynps_6_10240.wav,哎要是你也想进群的话评论区扣六六六我拉你啊所以啊不管是新房还是二手简陋信息还有更多的项目动手,你 我,要是你也想进群的话，评论区扣666，我拉你。所以，不管是新房还是二手房信息，还有更多项目，动手……,"If you also want to join the group, type 666 in the comments and I will add you. So whether it is information on new homes, second-hand homes, or more projects, take action...",,,,,,,
wsc_train_audio_text.tsv.gz,013165477341_0u8G4_9_7400,013165477341_0u8G4_9_7400.wav,给了我牌面都都说小半姐姐自己好大了不晓得嘛让人喊你姐姐我都不好意思真的是是,自己 姐姐 你 我,给了我面子，还说小半姐姐自己已经很大了。不知道嘛，让人喊你姐姐，我都不好意思，真的是。,"They gave me face, yet they all said, Sister Xiaoban is already old enough. I don't know, having people call you sister makes me embarrassed, honestly.",,,,,,,
wsc_train_audio_text.tsv.gz,013165439438_vdnKH_41_8020,013165439438_vdnKH_41_8020.wav,这道门我随时可以出人每个门我都随意出事的基本准备的因为黄磊他每次不好进来,我 他,这道门我随时可以出入，每个门我都能随意出入，基本都准备好了。因为黄磊每次都不好进来。,"I can go in and out through this door at any time, and I can use every door freely; everything is basically prepared, because Huang Lei has trouble coming in every time.",,,,,,,
wsc_train_audio_text.tsv.gz,009590038330_RPmDX_78_8660,009590038330_RPmDX_78_8660.wav,既然你那么有爱心老婆儿子都送给你养啊养大了你再还给我算了,儿子 老婆 我 你,既然你那么有爱心，老婆儿子都送给你养，养大了你再还给我算了。,"Since you are so caring, I will let you raise my wife and son; once you have raised them, just give them back to me.",,,,,,,
wsc_train_audio_text.tsv.gz,013165438395_L03EG_28_5700,013165438395_L03EG_28_5700.wav,这不完给你当兵那个里面的流量啊对,那个 你,这不是给你当兵那个里面的流量吗？对。,Isn’t this the traffic from that soldier-related one for you? Yes.,,,,,,,
wsc_train_audio_text.tsv.gz,cq0092642_28310_31480,cq0092642_28310_31480.wav,喜欢的朋友联系我带你实地看房,朋友 你 我,喜欢的朋友联系我，我带你实地看房。,"Friends who are interested can contact me, and I will take you to view the property in person.",,,,,,,
wsc_train_audio_text.tsv.gz,013165498263_pQn13_16_5540,013165498263_pQn13_16_5540.wav,打打不得了好香哦这个最,这个,好不得了，好香哦，这个最……,This is incredible; it smells so good. This one is the most...,,,,,,,
wsc_train_audio_text.tsv.gz,013165479520_eSl6D_22_7440,013165479520_eSl6D_22_7440.wav,不知不觉又吃中午饭了这个一天的日子过起真的是养猪在屋里,这个,不知不觉又到中午饭了，这一天在屋里过得真像养猪一样。,"Before I knew it, it was lunchtime again. Spending the whole day at home really feels like raising pigs.",,,,,,,
wsc_train_audio_text.tsv.gz,009590039258_TKZdC_20_6560,009590039258_TKZdC_20_6560.wav,很难再入睡想到九妹阿志的心情沉入了谷底,妹,很难再入睡，想到九妹，阿志的心情沉入了谷底。,"It was hard to fall asleep again. Thinking of Jiumei, Azhi’s mood sank to the bottom.",,,,,,,
wsc_train_audio_text.tsv.gz,013165460573_LfKiO_2_5600,013165460573_LfKiO_2_5600.wav,送点给你按发家致富哎哎我去那天看到好多的嘛,你 我,送点给你，祝你发家致富。哎，我那天看到好多嘛。,"I will give you some and wish you prosperity. Hey, I saw a lot that day.",,,,,,,
wsc_train_audio_text.tsv.gz,013165443955_nQSO1_29_7040,013165443955_nQSO1_29_7040.wav,它就不像普通的那个地下室那样子存在一个采光通风的问题它的一个利用空间,那个 它,它不像普通地下室那样存在采光和通风的问题，它有一定的可利用空间。,It does not have the lighting and ventilation problems of an ordinary basement; it has usable space.,,,,,,,
wsc_train_audio_text.tsv.gz,013165437487_cvgSR_20_8980,013165437487_cvgSR_20_8980.wav,现在我们的学生没得我累的原因我经常开玩笑开他们我说我的习惯就是一百个人招呼我我基本上都要把脑壳点够够,他们 学生 我们 个人 我,现在我们的学生没有我累的原因，我经常开玩笑说，我的习惯是就算有一百个人，我也基本上都要把人数点够。,"The reason our students are not as tired as I am—I often joke that my habit is, even if there are a hundred people, I still have to basically count the number of the people right.",,,,,,,
wsc_train_audio_text.tsv.gz,009590038592_X21fS_14_8700,009590038592_X21fS_14_8700.wav,法网恢恢疏而不漏你不服气也没得个鸟用这个兄弟到了牢头那才搞笑,兄弟 这个 你,法网恢恢，疏而不漏。你不服气也没有用，这个兄弟到了狱卒那儿才搞笑。,The law is vast and leaves no one out. It is useless even if you are not convinced; this guy only became funny after he got to prison.,,,,,,,
wsc_train_audio_text.tsv.gz,cq0043914_261180_271590,cq0043914_261180_271590.wav,您好有玩玩我要回去了,您 我,你好会玩，我要回去了。,"You are so good at playing, I am going back.",,,,,,,
wsc_train_audio_text.tsv.gz,704219227655_09MO3_882_3480,704219227655_09MO3_882_3480.wav,还在那儿跳把装作最忙的那个人,那个人,还在那里跳，装作最忙的那个人。,"Still messing around there, pretending to be the busiest person.",,,,,,,
wsc_train_audio_text.tsv.gz,01316546686_ZWKp0_25_5620,01316546686_ZWKp0_25_5620.wav,我觉得那种设计嘛每个人喜欢不一样如果是我的话我可能会把它打了,个人 它 我,我觉得那种设计，每个人喜欢的不一样。如果是我的话，我可能会把它打掉。,"I think with that kind of design, everyone has different preferences. If it were me, I might knock it down.",,,,,,,
